Volilna enota,Volilni okraj,ID Volišča,Volišče,Latitude,Longitude
VE 8000 - PTUJ,VO 8009 - PTUJ 1,23,"Zelenik Stanislav, Levanjci 11",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,24,"Kos Branko, Ločki Vrh 60a",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,26,"Čuček Franc, Placar 39b",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,28,"Kovačič Franc, Svetinci 14",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,29,"Kaučič Marta, Vintarovci 45d",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,30,"Slukan Ivan, Zgornji Velovlek 23a",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,31,"Potrč Anton, Zasadi 11",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,32,"GD Dornava, Dornava 65b",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,33,"GD Dornava, Dornava 65b",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,34,"GD Mezg. ob Pesnici, Mezgovci ob Pesnici 38",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,35,"VGD Žamenci, Žamenci 11",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,38,"GKD Polenšak, Polenci 42",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,39,"GD Gorišnica, Gorišnica 70",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,40,"GD Gajevci, Gajevci 38a",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,41,"VD Cunkovci, Cunkovci bš",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,42,"GD Mala vas, Mala vas 16",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,43,"DV Moškanjci, Moškanjci 18a",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,44,"ZDD Muretinci, Muretinci 46",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,45,"GD Formin, Formin 44a",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,46,"DV Tibolci, Tibolci 23a",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,47,"GD Zagojiči, Zagojiči 2",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,48,"VGD Zamušani, Zamušani 31a",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,49,"VKC dr. A. Slodnjaka, Juršinci 10",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,50,"Novak Ivan, Dragovič 17b",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,51,"GD Gabrnik, Gabrnik 25a",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,53,"Vaška hišica v Grlincih, Grlinci bš",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,54,"VD Hlaponci, Hlaponci 58a",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,55,"Slodnjak Martin, Bodkovci 47",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,56,"VD Kukava, Kukava 46b",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,57,"Novak Jožef, Rotman 39a",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,58,"Zidarič Anica, Sakušak 79",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,59,"TD Gomila, Senčak pri Juršincih 9c",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,60,"GD Zagorci, Zagorci 61c",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,61,"DK Rogoznica, Slovenskogoriška c.18",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,62,"DK Rogoznica, Slovenskogoriška c.18",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,63,"DK Rogoznica, Slovenskogoriška c.18",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,64,"GD Borovci, Borovci 13",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,65,"GD Bukovci, Bukovci 103c",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,66,"DK Grajena, Grajena 46",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,67,"DK Grajena, Grajena 46",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,68,"GD Kicar, Kicar 80a",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,69,"DK Grajena, Grajena 46",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,70,"Občina Markovci, Markovci 43",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,71,"DK Grajena,Grajena 46",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,72,"GD NV p. Markovcih, Nova vas pri Markovcih 47a",,
VE 8000 - PTUJ,VO 8009 - PTUJ 1,73,"Gasilski dom Pacinje, Pacinje 5",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,74,"GD Podvinci, Podvinci 13a",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,75,"GD Prvenci, Prvenci 9a",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,76,"VGD Sobetinci,  Sobetinci 37",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,77,"VD na gmajni, Stojnci 34",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,78,"GD Sp. Velovlek, Spodnji Velovlek 30a",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,79,"GD Zabovci, Zabovci 30",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,80,"VO - brunarica, Strelci bš",46.42005,15.87018
VE 8000 - PTUJ,VO 8009 - PTUJ 1,81,"DK Grajena, Grajena 46",46.42005,15.87018
VE 8000 - PTUJ,VO 8010 - PTUJ 2,1,"Magistrat, Spr. pisarna, Mestni trg 1",46.42005,15.87018
VE 8000 - PTUJ,VO 8010 - PTUJ 2,2,"OŠ Olge Meglič, Telovadnica, Prešernova ul. 29",46.42005,15.87018
VE 8000 - PTUJ,VO 8010 - PTUJ 2,3,"Vrtec Ptuj, Enota Mačice, Potrčeva c. 9a",46.42005,15.87018
VE 8000 - PTUJ,VO 8010 - PTUJ 2,4,"Vrtec Ptuj, Enota Mačice, Potrčeva c. 9a",46.42005,15.87018
VE 8000 - PTUJ,VO 8010 - PTUJ 2,5,"Vrtec Ptuj, Enota Tulipan,  Med vrti 2",46.42005,15.87018
VE 8000 - PTUJ,VO 8010 - PTUJ 2,6,"OŠ Ljudski vrt, Župančičeva ul. 10",46.42005,15.87018
VE 8000 - PTUJ,VO 8010 - PTUJ 2,7,"OŠ Ljudski vrt, Župančičeva ul. 10",46.42005,15.87018
VE 8000 - PTUJ,VO 8010 - PTUJ 2,8,"OŠ Ljudski vrt, Župančičeva ul. 10",46.42005,15.87018
VE 8000 - PTUJ,VO 8010 - PTUJ 2,9,"Avla ŠC Ptuj, Volkmerjeva c. 19",46.42005,15.87018
VE 8000 - PTUJ,VO 8010 - PTUJ 2,10,"Avla ŠC Ptuj, Volkmerjeva c. 19",46.42005,15.87018
VE 8000 - PTUJ,VO 8010 - PTUJ 2,11,"Vrtec Ptuj, Enota Mačice, Potrčeva c. 9a",46.42005,15.87018
VE 8000 - PTUJ,VO 8010 - PTUJ 2,12,"Dijaški dom Ptuj, Arbajterjeva  ul. 6",46.42005,15.87018
VE 8000 - PTUJ,VO 8010 - PTUJ 2,13,"DK Bratje Reš, Volkmerjeva c. 26",46.42005,15.87018
VE 8000 - PTUJ,VO 8010 - PTUJ 2,14,"DK Bratje Reš, Volkmerjeva c. 26",46.42005,15.87018
VE 8000 - PTUJ,VO 8010 - PTUJ 2,15,"DK MČ Panorama, Vičava 46",46.42005,15.87018
VE 8000 - PTUJ,VO 8010 - PTUJ 2,16,"ŠD Mladika, Čučkova ul. 8",46.42005,15.87018
VE 8000 - PTUJ,VO 8010 - PTUJ 2,17,"DK MČ Jezero, Belšakova ul. 20a",46.42005,15.87018
