Volilna enota,Volilni okraj,ID Volišča,Volišče,Latitude,Longitude
VE 5000 - CELJE,VO 5006 - MOZIRJE,23,"DK Nazarje, Nazarje, Savinjska c. 2",,
VE 5000 - CELJE,VO 5007 - VELENJE 1,1,"DK Bevče, Bevče 24",46.35636,15.14384
VE 5000 - CELJE,VO 5007 - VELENJE 1,2,"OŠ Cirkovce, Škalske Cirkovce 11",46.39799,15.13118
VE 5000 - CELJE,VO 5007 - VELENJE 1,3,"DK Paka, Paka pri Velenju 68",46.38306,15.16333
VE 5000 - CELJE,VO 5007 - VELENJE 1,4,"DK Šentilj, Arnače 1",46.33694,15.12139
VE 5000 - CELJE,VO 5007 - VELENJE 1,5,"GD Škale, Škale 85",46.3756,15.10466
VE 5000 - CELJE,VO 5007 - VELENJE 1,7,"Sejna dvorana MO Velenje, Titov trg 1",,
VE 5000 - CELJE,VO 5007 - VELENJE 1,8,"Prostori MČ LBZ, Cesta F. Foita 2",,
VE 5000 - CELJE,VO 5007 - VELENJE 1,10,"DK Konovo, Konovska c. 21",,
VE 5000 - CELJE,VO 5007 - VELENJE 1,11,"Selo, PE Jakopec, Kosovelova 16",,
VE 5000 - CELJE,VO 5007 - VELENJE 1,12,"Stara vas - Dom KS Stara vas, Koroška 40b",,
VE 5000 - CELJE,VO 5007 - VELENJE 1,13,"OŠ Gorica I, Goriška c. 48",,
VE 5000 - CELJE,VO 5007 - VELENJE 1,14,"OŠ Gorica II, Goriška c. 48",,
VE 5000 - CELJE,VO 5007 - VELENJE 1,15,"KS Gorica, Goriška c. 46",,
VE 5000 - CELJE,VO 5007 - VELENJE 1,17,"DK Šmartno, Šmarska c. 24 a",,
VE 5000 - CELJE,VO 5007 - VELENJE 1,18,"Prostor MČ LBV I, Kardeljev trg 7",,
VE 5000 - CELJE,VO 5007 - VELENJE 1,20,"Prostor MČ LBV II, Kardeljev trg 5",,
VE 5000 - CELJE,VO 5007 - VELENJE 1,21,"OŠ Šalek, Šalek 87",46.3640212,15.1265662
VE 5000 - CELJE,VO 5008 - VELENJE 2,1,"OŠ Bele Vode, Bele Vode 18a",,
VE 5000 - CELJE,VO 5008 - VELENJE 2,2,"GD Gaberke, Gaberke 100",46.3986067,15.0798828
VE 5000 - CELJE,VO 5008 - VELENJE 2,3,"GD Paška vas, Paška vas 9b",,
VE 5000 - CELJE,VO 5008 - VELENJE 2,4,"KD Gorenje, Gorenje 2",45.82796,14.14249
VE 5000 - CELJE,VO 5008 - VELENJE 2,5,"DKS Lokovica, Lokovica 144",46.35944,15.05194
VE 5000 - CELJE,VO 5008 - VELENJE 2,6,"OŠ Plešivec, Plešivec 32",46.40917,15.105
VE 5000 - CELJE,VO 5008 - VELENJE 2,7,"Avto Korelc, Podkraj pri Velenju 10r",,
VE 5000 - CELJE,VO 5008 - VELENJE 2,8,"KS Kavče, Kavče 15",46.34538,15.10242
VE 5000 - CELJE,VO 5008 - VELENJE 2,10,"ND REKS, Ravne 195",46.54306,14.96917
VE 5000 - CELJE,VO 5008 - VELENJE 2,11,"KS Skorno-Florjan, Skorno pri Š. 55a",,
VE 5000 - CELJE,VO 5008 - VELENJE 2,12,"Gostišče Acman, Skorno pri Š. 62a",,
VE 5000 - CELJE,VO 5008 - VELENJE 2,13,"KD Šmartno ob Paki, Šmartno ob P. 69",,
VE 5000 - CELJE,VO 5008 - VELENJE 2,14,"MC Šmartno ob Paki, Šmartno ob P. 13",,
VE 5000 - CELJE,VO 5008 - VELENJE 2,15,"OŠ Bratov Letonja, Šmartno ob P. 117",,
VE 5000 - CELJE,VO 5008 - VELENJE 2,16,"OŠ Šoštanj I., Koroška c. 7",,
VE 5000 - CELJE,VO 5008 - VELENJE 2,17,"OŠ Šoštanj II., Koroška c. 7",,
VE 5000 - CELJE,VO 5008 - VELENJE 2,18,"DK Topolšica, Topolšica 81a",,
VE 5000 - CELJE,VO 5008 - VELENJE 2,19,"Lajšanka, Topolšica 199e",,
VE 5000 - CELJE,VO 5008 - VELENJE 2,20,"OŠ MPT I., Kidričeva c. 21",,
VE 5000 - CELJE,VO 5008 - VELENJE 2,21,"OŠ MPT II., Kidričeva c. 21",,
VE 5000 - CELJE,VO 5008 - VELENJE 2,22,"Prostori MČ DB I., Kersnikova 1",,
VE 5000 - CELJE,VO 5008 - VELENJE 2,23,"Prostori MČ DB II, Kersnikova 1",,
VE 5000 - CELJE,VO 5008 - VELENJE 2,24,"Telovadnica OŠ  Pesje, Ul. Pohorskega b. 12",,
VE 5000 - CELJE,VO 5008 - VELENJE 2,25,"Vila Bianca, Stari trg 3",46.3571169,15.1115908
VE 5000 - CELJE,VO 5008 - VELENJE 2,26,"VD Zavodnje, Zavodnje 27a",,
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,1,"PGD Dovže, Dovže 50",46.46194,15.16611
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,2,"PC Lopan, Šolska c. 55",,
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,3,"KD Šentilj, Šentilj pod Turjakom 45",46.45167,15.18778
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,4,"OŠ Završe, Završe 55",46.42495,15.15437
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,5,"ŠD Dolič, Gornji Dolič 42A",,
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,6,"OŠ Dolič, Srednji Dolič 4",46.4207844,15.2173785
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,7,"Bivši MKC, Celjska c. 22",,
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,8,"DU Slovenj Gradec, Šolska ul. 10",,
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,9,"VDC Slovenj Gradec, Prešernova ul. 3B",,
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,10,"Prva OŠ, Šercerjeva ul. 7",46.504351,15.0781447
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,11,"KD Stari Trg, Stari trg 32",45.71484,14.47097
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,12,"OŠ Pameče, Pameče 134",46.5288176,15.082857
VE 5000 - CELJE,VO 5009 - SLOVENJ GRADEC,13,"Gradišče Prošt, Gradišče 38",45.92215,14.5874
